title,price,rating,brand,ram_gb,storage_gb,storage_type,processor,processor_score,gpu,gpu_score,screen_size,product_url,image_url,availability,source,asin,source_url,scraped_at
"ASUS Vivobook 15, Smartchoice,Intel Core i5 13th Gen 13420H,16GB RAM, 512GB SSD, FHD 15.6"",Windows 11, Office Home 2024, Quiet Blue, 1.70 kg, X1502VA-BQ836WS,Intel UHD iGPU, M365 Basic (1Year)* Laptop",64990.0,4.1,ASUS,16.0,512.0,SSD,,5,,1,15.6,https://www.amazon.in/dp/B0DTYKLHYC,https://m.media-amazon.com/images/I/71niV7tf9hL._AC_UY218_.jpg,,Amazon,B0DTYKLHYC,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver",172490.0,4.7,Apple,16.0,1024.0,SSD,,0,,0,,https://www.amazon.in/dp/B0GR177QCS,https://m.media-amazon.com/images/I/71upqrupfYL._AC_UY218_.jpg,,Amazon,B0GR177QCS,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Space Black",367900.0,5.0,Apple,24.0,2048.0,SSD,,0,,0,,https://www.amazon.in/dp/B0GR1K73L4,https://m.media-amazon.com/images/I/61+jOMbYhYL._AC_UY218_.jpg,,Amazon,B0GR1K73L4,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"HP 15, AMD Ryzen 3 7320U (8GB LPDDR5, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fc0500AU, FHD Camera w/Privacy Shutter Laptop",54990.0,4.2,HP,8.0,512.0,SSD,,3,,0,,https://www.amazon.in/dp/B0FJYJ8LVY,https://m.media-amazon.com/images/I/71JcEk00fqL._AC_UY218_.jpg,,Amazon,B0FJYJ8LVY,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"ASUS Vivobook Go 14 (2026),AMD Ryzen 3 30 Processor,AMD Radeon iGPU,8GB RAM,512GB SSD,FHD,14"" (35.5 cm),Windows 11,M365 Basic(1Y)* Office 2024,Cool Silver,1.38 Kg,E1404FA-EB1224WS,Thin & Light Laptop",48990.0,4.3,ASUS,8.0,512.0,SSD,,3,,0,14.0,https://www.amazon.in/dp/B09BB76YXG,https://m.media-amazon.com/images/I/719BkOWA2uL._AC_UY218_.jpg,,Amazon,B09BB76YXG,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"Dell 15 SmartChoice (Previously Inspiron), Intel 13th Gen Core i5-1334U, 16GB, 1TB SSD, FHD,15.6""/39.62cm, Win 11, MSO'24, Silver, 1.62kg, [Dell 15], 12 Month McAfee, Backlit KB, Thin & Light Laptop",73990.0,4.0,Dell,16.0,1024.0,SSD,,5,,0,15.6,https://www.amazon.in/dp/B0DSFQZTVW,https://m.media-amazon.com/images/I/61BdsDQbMiL._AC_UY218_.jpg,,Amazon,B0DSFQZTVW,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"Dell 15 (Previously Inspiron) Laptop, 14th Gen Intel Core i3/Core 3 100U Processor, 8GB DDR4, 512 SSD, 15.6"" FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, 1.63Kg",54600.0,4.0,Dell,8.0,8.0,SSD,,3,,0,15.6,https://www.amazon.in/dp/B0FZKZTXSN,https://m.media-amazon.com/images/I/617L+f7pSrL._AC_UY218_.jpg,,Amazon,B0FZKZTXSN,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"Lenovo 14 (2026), Intel Core i5 13th Gen 13420H - (8 GB DDR5/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Luna Grey/Copilot Key/1.4 kg/MS Office 2024",59290.0,5.0,Lenovo,8.0,512.0,SSD,,5,,1,14.0,https://www.amazon.in/dp/B0H93GYSMW,https://m.media-amazon.com/images/I/71NA9vn97oL._AC_UY218_.jpg,,Amazon,B0H93GYSMW,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"HP Chromebook 14, MediaTek Kompanio 540 (4GB LPDDR5, 128GB UFS) HD, Touch, Anti-Glare, Micro-Edge, 14''/35.6cm, ChromeOS, 100GB Google One(1yr),Modern gray,1.35kg, nm0006MU, HD Camera w/shutter Laptop",32990.0,,HP,4.0,128.0,UFS,,0,,0,,https://www.amazon.in/dp/B0GY82SJWT,https://m.media-amazon.com/images/I/71e6f2c6zkL._AC_UY218_.jpg,,Amazon,B0GY82SJWT,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/256 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG",35630.0,3.4,Acer,8.0,256.0,SSD,,1,,0,15.6,https://www.amazon.in/dp/B0D7PTFFZH,https://m.media-amazon.com/images/I/41bdNUDc8pL._AC_UY218_.jpg,,Amazon,B0D7PTFFZH,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"ASUS Chromebook CM1505 (2026), Smartchoice, MediaTek Kompanio 540 Processor, 4GB RAM, 64GB SSD, FHD, 15.6""(39.6 cm), 60Hz, Chrome OS, Fabric Blue, 1.49 Kg, CM1505CM4A-S70080, Thin & Light Laptop",22990.0,3.9,ASUS,4.0,64.0,SSD,,7,,0,15.6,https://www.amazon.in/dp/B0H2JC16KQ,https://m.media-amazon.com/images/I/71GIQoSdufL._AC_UY218_.jpg,,Amazon,B0H2JC16KQ,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"Acer Aspire 3 (2026), Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Laptop/11.6"" HD/Steel Grey/1.0 Kg/MS Office 2024",33990.0,,Acer,8.0,256.0,SSD,,1,,1,11.6,https://www.amazon.in/dp/B0HGGHQB3Q,https://m.media-amazon.com/images/I/51RWVk6EnuL._AC_UY218_.jpg,,Amazon,B0HGGHQB3Q,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
𝗟𝗲𝗻𝗼𝘃𝗼Model L490 Laptop | 𝗜𝗡𝗧𝗘𝗟i5 8th Gen | 8GB RAM | 256GB SSD | 14-inch Full HD Display Win 10 pro | A+ Condition Laptop (Tested & Pre-Owned),26599.0,3.0,Unknown,8.0,256.0,SSD,,5,,0,,https://www.amazon.in/dp/B0H8D8BTW5,https://m.media-amazon.com/images/I/514eCM+fp3L._AC_UY218_.jpg,,Amazon,B0H8D8BTW5,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"Acer Aspire 3 (2026), Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Laptop/15.6"" FHD IPS Display/Silver/1.5 Kg/MS Office 2024/3 Years Warranty",61990.0,5.0,Acer,16.0,512.0,SSD,,5,,1,15.6,https://www.amazon.in/dp/B077KRQTCK,https://m.media-amazon.com/images/I/61bTCdjbPrL._AC_UY218_.jpg,,Amazon,B077KRQTCK,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"HP 15 Laptop, AMD Ryzen 7 7730U (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11, M365 Basic(1yr),Office Home24,Silver,1.59kg,FHD Camera w/Privacy Shutter, Backlit KB, fc0761AU",71490.0,3.9,HP,16.0,512.0,SSD,,7,,0,,https://www.amazon.in/dp/B0FYQN4K1C,https://m.media-amazon.com/images/I/71sA+oBkBvL._AC_UY218_.jpg,,Amazon,B0FYQN4K1C,https://www.amazon.in/s?k=laptops,2026-09-04T15:50:41.135961+00:00
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,4.6,Apple,24.0,2048.0,SSD,,0,,0,,https://www.amazon.in/dp/B0GR1G6YHJ,https://m.media-amazon.com/images/I/61UzKi7ALhL._AC_UY218_.jpg,,Amazon,B0GR1G6YHJ,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",222990.0,5.0,Apple,24.0,1024.0,SSD,,0,,0,,https://www.amazon.in/dp/B0GR1F8PBD,https://m.media-amazon.com/images/I/718d4Eu7cFL._AC_UY218_.jpg,,Amazon,B0GR1F8PBD,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Starlight",194990.0,4.8,Apple,24.0,1024.0,SSD,,0,,0,,https://www.amazon.in/dp/B0GR1N6KHH,https://m.media-amazon.com/images/I/71OjWwgFuEL._AC_UY218_.jpg,,Amazon,B0GR1N6KHH,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"ASUS Chromebook CM1505 (2026), Smartchoice, MediaTek Kompanio 540 Processor, 4GB RAM, 128GB SSD, FHD, 15.6""(39.6 cm), 60Hz, Chrome OS, Fabric Blue, 1.49 Kg, CM1505CM4A-S70081, Thin & Light Laptop",27990.0,5.0,ASUS,4.0,128.0,SSD,,7,,0,15.6,https://www.amazon.in/dp/B0H2JCL2G6,https://m.media-amazon.com/images/I/71GIQoSdufL._AC_UY218_.jpg,,Amazon,B0H2JCL2G6,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"Lenovo 14 (2026), Intel Core i5 13th Gen 13420H - (16 GB DDR5/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Luna Grey/Copilot Key/1.4 kg/MS Office 2024",71390.0,4.2,Lenovo,16.0,512.0,SSD,,5,,1,14.0,https://www.amazon.in/dp/B0H93N32MW,https://m.media-amazon.com/images/I/71qyJEOEX9L._AC_UY218_.jpg,,Amazon,B0H93N32MW,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver",342490.0,4.6,Apple,24.0,1024.0,SSD,,0,,0,,https://www.amazon.in/dp/B0GR14RDPR,https://m.media-amazon.com/images/I/61NJjTxLyiL._AC_UY218_.jpg,,Amazon,B0GR14RDPR,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"Lenovo LOQ 2024, Intel Core i5-13450HX, 13th Gen, NVIDIA RTX 4050-6GB, 16GB RAM, 512GB SSD, FHD 144Hz, 15.6""/39.6cm, Windows 11, Office Home 2024, Grey, 2.4Kg, 83DV018JIN, 1Yr ADP Free Gaming Laptop",155999.0,4.2,Lenovo,16.0,512.0,SSD,,5,,6,15.6,https://www.amazon.in/dp/B0D49W5KZP,https://m.media-amazon.com/images/I/815ZvsHky7L._AC_UL320_.jpg,,Amazon,B0D49W5KZP,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"Primebook 2 Max (2026) | 8GB RAM, 128GB UFS Storage | 15.6-Inch Full HD IPS Display | 12hrs Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)",30990.0,4.2,Unknown,8.0,128.0,UFS,,0,,0,,https://www.amazon.in/dp/B0H9LDJ797,https://m.media-amazon.com/images/I/51JTBldTCXL._AC_UL320_.jpg,,Amazon,B0H9LDJ797,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"HP 15 (2026), AMD Athlon Dual Core 7120U - (8 GB DDR5/512 GB SSD/DOS (MS Office/Windows not Installed) Thin and Light Business Laptop/15.6"" HD/Turbo Silver/1.5kg",43860.0,3.0,HP,8.0,512.0,SSD,,0,,0,15.6,https://www.amazon.in/dp/B0GTYSL8KK,https://m.media-amazon.com/images/I/718-7YE0WQL._AC_UY218_.jpg,,Amazon,B0GTYSL8KK,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"acer Aspire 3, Intel Pentium N6000, 12GB LPDDR4X RAM, 512GB SSD, HD, 15.6""/39.62cm, Windows 11 Home, Pure Silver, 1.5KG, A325-45, Thin and Light Laptop",39890.0,3.2,Acer,12.0,512.0,SSD,,2,,0,15.6,https://www.amazon.in/dp/B0GLXWY8ZX,https://m.media-amazon.com/images/I/61CISrp2PzL._AC_UY218_.jpg,,Amazon,B0GLXWY8ZX,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"Lenovo IdeaPad Slim 3, 13th Gen Intel Core i5 13420H, 24GB RAM, 1TB SSD, WUXGA IPS, 15.3""/38.8cm, Windows 11, Office 2024, Grey, 1.6Kg, Backlit Keyboard, 1Yr ADP Free, 83K100PLIN/83K1010FIN, Laptop",87990.0,4.1,Lenovo,24.0,1024.0,SSD,,5,,0,15.3,https://www.amazon.in/dp/B0FCY7BTCX,https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg,,Amazon,B0FCY7BTCX,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"HP 15 (2026), AMD Ryzen 3 Quad Core 7335U - (8 GB DDR5/512GB SSD DOS (MS Office/Windows not Installed) Thin and Light Laptop/15.6"" /Turbo Silver/1.5kg",47790.0,3.8,HP,8.0,512.0,SSD,,3,,0,15.6,https://www.amazon.in/dp/B0GY75ZCZS,https://m.media-amazon.com/images/I/71vF+WK+vrL._AC_UY218_.jpg,,Amazon,B0GY75ZCZS,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"HP Smartchoice Victus, AMD Ryzen 7 7445HS, 6GB RTX 3050, 16GB DDR5(Upgradeable) 512GB SSD, 144Hz, 300 nits, 15.6''/39.6cm, Win 11, Office 24, Blue, 2.29kg, fb3134/20ax, Xbox Gamepass*, Gaming Laptop",106990.0,4.0,HP,16.0,512.0,SSD,,7,,5,,https://www.amazon.in/dp/B0GWQ7MQ1Q,https://m.media-amazon.com/images/I/71y08xoW4WL._AC_UY218_.jpg,,Amazon,B0GWQ7MQ1Q,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"Lenovo IdeaPad Slim 1, AMD Ryzen 5 5500U, 16GB RAM, 512GB SSD, HD, 15.6"", Windows 11 Home, MS Office 21, Cloud Grey, 1.61Kg, 82R400ERIN, Integrated AMD Graphics, 1Yr ADP Free, Thin and Light Laptop",60200.0,4.2,Lenovo,16.0,512.0,SSD,,5,,1,15.6,https://www.amazon.in/dp/B0CP2KRYLM,https://m.media-amazon.com/images/I/71xHNSCyRsL._AC_UY218_.jpg,,Amazon,B0CP2KRYLM,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"HP 15, AMD Ryzen 5 7520U (8GB LPDDR5, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Offic24, Silver,1.59kg, fc0805AU, FHD Camera w/Privacy Shutter, Backlit Laptop",54990.0,3.0,HP,8.0,512.0,SSD,,5,,0,,https://www.amazon.in/dp/B0GP6LS92F,https://m.media-amazon.com/images/I/71GVVSSUsML._AC_UY218_.jpg,,Amazon,B0GP6LS92F,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"ASUS Vivobook 15,13th Gen,Intel Core i5-13420H(Intel UHD iGPU/16GB RAM/1TB SSD/FHD/15.6""/60Hz/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.70 kg) X1502VA-BQ1297WS",68990.0,4.5,ASUS,16.0,1024.0,SSD,,5,,1,15.6,https://www.amazon.in/dp/B0FN97FRVS,https://m.media-amazon.com/images/I/71Ws1bRoM3L._AC_UY218_.jpg,,Amazon,B0FN97FRVS,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg",49990.0,3.8,Acer,16.0,512.0,SSD,,3,,0,15.6,https://www.amazon.in/dp/B0CM6GVR56,https://m.media-amazon.com/images/I/71JEGsayyGL._AC_UY218_.jpg,,Amazon,B0CM6GVR56,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"Lenovo V15 G4 AMD Ryzen 5 7520U DOS 15.6 inch FHD Thin & Lite Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD,Dolby Audio,Premium Grey, 1 Year Onsite Brand Warranty",57890.0,3.9,Lenovo,16.0,512.0,SSD,,5,,0,15.6,https://www.amazon.in/dp/B0F7HRM9JX,https://m.media-amazon.com/images/I/71aup0IO2ZL._AC_UY218_.jpg,,Amazon,B0F7HRM9JX,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"Acer Smartchoice Aspire One, AMD Ryzen 5-40,Office 2024 + M365 Basic, 8GB LPDDR5 RAM/ 512GB SSD, 14.0""/35.56cm WXGA Display, Win 11 Home, Pure Silver, 1.48KG, A114-43, Thin and Light Laptop",49990.0,4.0,Acer,8.0,512.0,SSD,,5,,0,14.0,https://www.amazon.in/dp/B0H46H6JK8,https://m.media-amazon.com/images/I/71EiFZ4uOpL._AC_UY218_.jpg,,Amazon,B0H46H6JK8,https://www.amazon.in/s?k=laptops&page=2,2026-09-04T15:50:41.135961+00:00
"Primebook 2 Max (2026) | 8GB RAM, 256GB UFS Storage | 15.6-Inch Full HD IPS Display | 12hrs Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)",32990.0,4.2,Unknown,8.0,256.0,UFS,,0,,0,,https://www.amazon.in/dp/B0FFMQB3KL,https://m.media-amazon.com/images/I/51JTBldTCXL._AC_UY218_.jpg,,Amazon,B0FFMQB3KL,https://www.amazon.in/s?k=laptops&page=3,2026-09-04T15:50:41.135961+00:00
"HP 14 Smartchoice, Intel Core Ultra 5 125H 12 TOPS, 24GB DDR5 (Upgradeable) 1TB SSD, Anti-Glare, FHD, 14''/35.6cm,Win11, M365*Office24, Silver, 1.4kg, ep1180tu, FHD Camera w/Shutter, Backlit AI Laptop",94990.0,3.8,HP,24.0,1024.0,SSD,,7,,0,,https://www.amazon.in/dp/B0G2BHDDB8,https://m.media-amazon.com/images/I/71vhdLDaDQL._AC_UY218_.jpg,,Amazon,B0G2BHDDB8,https://www.amazon.in/s?k=laptops&page=3,2026-09-04T15:50:41.135961+00:00
"HP OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor 45 Tops (16GB LPDDR5x, 1 TB SSD), 2K 14''/35.6cm, Win11, Office24, Silver, 1.29kg, he0015QU, Multi-Day Battery, AI Laptop",85990.0,4.0,HP,16.0,1024.0,SSD,,0,,0,,https://www.amazon.in/dp/B0F8P844W2,https://m.media-amazon.com/images/I/61aLy7kImQL._AC_UL320_.jpg,,Amazon,B0F8P844W2,https://www.amazon.in/s?k=laptops&page=3,2026-09-04T15:50:41.135961+00:00
"Lenovo IdeaPad Slim 3 13th Gen Core i7-13620H 15.3"" (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Win 11/Office 2024/Backlit/1Yr ADP Free/Top Metal Cover & IR Camera/Grey/1.6Kg),83K1011BIN",85500.0,4.0,Lenovo,16.0,512.0,SSD,,7,,0,15.3,https://www.amazon.in/dp/B0G495PMV8,https://m.media-amazon.com/images/I/71WThYxixsL._AC_UL320_.jpg,,Amazon,B0G495PMV8,https://www.amazon.in/s?k=Amazon+laptops,2026-09-04T15:51:54.076073+00:00
"Lenovo LOQ Intel Core i5-13450HX| NVIDIA RTX 3050 6GB (16GB RAM/512GB SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/Office Home 2024/3 Mon. Game Pass/Grey/2.4Kg), 83DV018MIN AI Gaming Laptop",104990.0,4.7,Lenovo,16.0,512.0,SSD,,5,,5,15.6,https://www.amazon.in/dp/B0GVD8MRQ2,https://m.media-amazon.com/images/I/81sI6re6MPL._AC_UL320_.jpg,,Amazon,B0GVD8MRQ2,https://www.amazon.in/s?k=Amazon+laptops,2026-09-04T15:52:40.736281+00:00
"HP Victus, Intel Core i5-14450HX 14th Gen, 6GB RTX 4050, 24GB DDR5(Upgradeable) 512GB SSD, FHD, 144Hz, 300 nits, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fa2382tx, RGB Gaming Laptop",110895.0,4.4,HP,24.0,512.0,SSD,,5,,6,,https://www.amazon.in/dp/B0G3VG6GQ9,https://m.media-amazon.com/images/I/71ISEW+yZeL._AC_UL320_.jpg,,Amazon,B0G3VG6GQ9,https://www.amazon.in/s?k=Amazon+laptops,2026-09-04T16:17:45.881016+00:00
